0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
